ECONOMY_NAME,"Applied tariff rate, weighted avg., %",Citable documents H-index,"Creative goods exports, % total trade","Cultural and creative services exports, % total trade","Domestic credit to private sector, % GDP",Domestic industry diversification,"Domestic market scale, bn PPP$",E-participation*,"Electricity output, GWh/mn pop.",Entrepreneurship policies and culture†,"Expenditure on education, % GDP","FDI net inflows, % GDP","Females employed w/advanced degrees, %",Finance for startups and scaleups†,"Firms offering formal training, %",GDP/unit of energy use,"GERD financed by business, %","GERD performed by business, % GDP",GitHub commits/mn pop. 15–69,Global Innovation Index,"Global brand value, top 5,000, % GDP","Global corporate R&D investors, top 3, mn USD",Government effectiveness*,"Government funding/pupil, secondary, % GDP/cap",Government's online service*,"Graduates in science and engineering, %","Gross capital formation, % GDP","Gross expenditure on R&D, % GDP","High-tech exports, % total trade","High-tech imports, % total trade","High-tech manufacturing, %",ICT access*,"ICT services exports, % total trade","ICT services imports, % total trade",ICT use*,ISO 14001 environment/bn PPP$ GDP,ISO 9001 quality/bn PPP$ GDP,Industrial designs by origin/bn PPP$ GDP,"Intellectual property payments, % total trade","Intellectual property receipts, % total trade",Joint venture/strategic alliance deals/bn PPP$ GDP,"Knowledge-intensive employment, %","Labor productivity growth, %",Logistics performance*,"Low-carbon energy use, %","Market capitalization, % GDP",Mobile app creation/bn PPP$ GDP,National feature films/mn pop. 15–69,Operational stability for businesses*,PCT patents by origin/bn PPP$ GDP,"PISA scales in reading, maths and science",Patent families/bn PPP$ GDP,Patents by origin/bn PPP$ GDP,Policy stability for doing business†,Production and export complexity,"Public research–industry co-publications, %","Pupil–teacher ratio, secondary","QS university ranking, top 3*",Regulatory quality*,"Research talent, % in businesses","Researchers, FTE/mn pop.",Rule of law*,"School life expectancy, years",Scientific and technical articles/bn PPP$ GDP,"Software spending, % GDP",State of cluster development†,"Tertiary enrolment, % gross","Tertiary inbound mobility, %",Top-level domains (TLDs)/th pop. 15–69,Trademarks by origin/bn PPP$ GDP,"Unicorn valuation, % GDP",University–industry R&D collaboration†,Utility models by origin/bn PPP$ GDP,"VC received, value, % GDP","VC recipients, deals/bn PPP$ GDP","Venture capital (VC) investors, deals/bn PPP$ GDP"
Barbados,29.9789955076873,3.40425531914894,8.81019630174384,13.3910041023716,25.6054636732897,0.0,0.0,38.3710222040315,0.0,0.0,50.044614404079,37.0814433320481,34.8847883293575,0.0,7.30659025787966,0.0,0.0,0.0,5.9480749244551,26.054190824654,0.0,0.0,55.1793698245368,35.0783490979353,49.0274093722369,0.0,12.5186734389005,0.0,4.86613361976121,20.3414527970305,0.0,90.3013578747231,3.13627640130324,34.2330085861866,62.5034037328254,9.269451375527,7.08718852050078,2.05055950334355,8.93910013695535,18.779567623798,36.4847772261099,42.1151473989097,0.0,0.0,4.43781757175571,21.8505369809388,46.59423180897,69.5168992926111,73.3333333333333,100.0,0.0,100.0,68.7493932203629,46.7568397273676,0.0,11.3003028216534,75.634594321789,0.0,54.3515336507184,0.0,0.0,54.1254354034388,0.0,29.2566175338453,20.5939220519001,29.6103633267161,0.0,0.0,7.8123640224074,15.7068773345728,0.0,22.4737516097145,0.0,0.0,52.0254065431175,12.6029104842689
Belarus,83.997351898191,9.78723404255319,11.0076270577932,7.10059746882104,8.12687251476953,90.8226168024294,4.27139419098309,41.8602271564515,16.5173859584386,4.85473896119297,50.8269057380446,32.3338928998137,69.0370084434796,15.858670081296,39.541547277937,11.5402159039076,55.6510601671631,10.0251372802462,23.2821725310227,24.206621637608,0.0,0.0,21.7541099834664,0.0,48.0769230769231,73.5506515605552,29.4210976376168,7.82902782484084,7.66736516974121,17.7139161122734,32.8751025771339,96.71638837098,49.0235832314017,14.3565872219342,79.8660456445204,19.2467672540896,100.0,10.2502186880741,10.7944144797231,7.67149941065525,4.27061702219587,64.0432295992375,52.796211670225,27.2727272727273,5.89949972506926,1.20858854616162,85.1251988205775,0.0,29.3333333333333,1.57509564374945,55.8234082429077,1.1168717988272,23.3509829183896,0.0,65.8500420965877,7.28943967364101,90.5406305597959,14.3049932523617,6.86869185337521,0.0,13.7904480258992,8.80423821056067,52.1794380664072,8.15839891827381,3.47555067520619,0.0,45.6353562083281,19.9493405623184,3.46030416828395,12.053508047494,0.0,0.0,41.6272504052177,0.144133618246024,1.38633954819995,0.207836781143107
Belgium,91.0102798151711,54.2021276595745,10.0081317303845,30.6860723530021,25.5228016979361,89.7510237984859,15.1304561987581,44.1829530338688,30.0162378707441,0.0,63.8623331822431,29.101734483095,91.6385333937921,0.0,77.2206303724928,23.6201915767067,79.6886575776405,61.1547702576004,64.6100920932952,47.7332447283681,18.545688296251,63.7198466867005,76.0459896713657,44.7151170100605,65.7272325375774,30.9272376476531,40.7086119324562,56.9110163581017,48.3063981163714,33.9704837801615,50.6888396567494,99.5848216817963,27.398253148033,57.988696329648,78.62464131496,13.2723546279393,11.8630378475726,18.0061484496172,16.0184158437074,24.6790196835296,19.2348346510764,75.6201344548322,46.8743961141395,86.3636363636364,30.3759327484788,25.7432562934605,62.4585272392335,30.577949960399,76.0,37.9652066525791,61.6186710612158,32.054682351922,40.2219191266402,62.4342389037724,72.8152962962199,48.7257251135225,93.0869768131663,56.7813765182186,74.7465061807793,74.9249693404025,70.0920160446762,82.5224275120752,87.7530067804254,60.2192048255079,60.992753986236,69.0394692307052,53.7355767323428,25.4274781388064,38.201564962713,19.1559190897678,31.1003764164679,78.2438193912157,0.0,17.5209538460512,27.5035433095099,24.6159865400336
Benin,24.2511082540778,4.09574468085106,0.0924493944981138,3.08531935248891,3.39522417402767,0.0,1.06522532767483,32.5590913741942,0.210434506413659,0.0,25.6341618865519,31.3053293826712,3.57697724168783,0.0,23.0659025787966,16.3270994881151,0.0,0.0,0.802531588420954,15.4416934450452,0.0,0.0,39.6917688309275,5.04494246918774,47.446949602122,40.9937007376135,57.2339614477195,0.0,0.183208800604595,13.0705429334646,0.0,33.4038065870147,1.41210768019555,58.9739948188717,22.1583196966218,1.17671549235096,1.86700810483531,0.513737848982066,0.0828505826935963,0.476848773334177,0.0,5.39175704757792,66.9244608161725,36.3636363636364,0.062943181723068,0.0,36.5140608037782,0.0,52.0,0.0,0.0,0.562162423552124,1.67534833849939,66.3687020257729,0.0,1.65569604549196,73.129808024117,0.0,32.6849846144732,0.0,0.0,26.5610524799304,26.3107164590606,16.6890330318214,4.17271726255161,42.8053735850726,4.08382079008568,7.95371476449244,0.263807944933819,1.29650385275165,0.0,38.6355273938728,0.0,0.0,0.0,0.0
Bolivia (Plurinational State of),62.1569756387899,6.43617021276596,7.733654355772,0.237817464875054,24.5974337113875,77.5568717904378,2.37558809624307,30.2363654967768,3.42417715508123,0.0,83.3746312605187,27.4109428205587,43.2931259451181,0.0,65.9025787965616,18.9600121636004,0.0,0.0,4.22301362208616,20.2463408727639,0.0,0.0,29.2531516681287,37.674024806049,46.8722369584438,0.0,5.54794308850952,0.0,1.38863324610733,23.9964787007655,11.5608469836552,57.784703964452,2.63674358025371,15.4453028773069,0.0,3.15643654945362,5.19674763484566,2.41934617672761,7.00780797045431,0.982694645861101,1.87946498666243,19.0148403390727,39.947982186402,13.6363636363636,13.5810068113014,0.0,42.9756277245831,5.41134832090203,38.6666666666667,0.0,0.0,0.0,1.8997373304654,4.19694934081921,18.2994780083511,12.8977355917244,67.6841250006684,0.0,10.0385102377451,4.52956347166978,0.48266846768931,6.52871828536839,0.0,3.02770856787988,26.377647447584,19.8176445315871,0.0,0.0,0.873197476561761,29.443319851053,0.0,13.9889874837647,1.81237724160556,0.0,0.0,0.0
Bosnia and Herzegovina,88.4940788340041,5.1063829787234,4.34188489281766,6.89524881921586,15.5916203604045,94.936614379101,1.23887259742738,52.3278420137112,18.7945457182355,27.2332636062191,0.0,33.0945800482949,31.542931723817,52.6964652630952,29.6561604584527,12.6906897775075,47.8354608588537,1.67106144360025,9.70390518392551,25.4678505303375,0.0,0.0,16.182714307704,59.9678722054841,43.6118479221928,49.8129909334457,39.6268402995992,2.95055082016002,11.0334595762983,20.2008930720949,19.2539247482636,89.3935052144069,25.6010991956049,8.88906595252154,69.8820933027369,40.5849979092518,55.5151126920389,9.08518953755391,3.23044092927237,2.19239675616032,7.64594173230217,37.7486328431666,55.47062121697,40.9090909090909,20.9595128608694,0.0,47.1905515401299,23.8387273572128,50.6666666666667,0.320154076723929,26.9775427594214,1.37169117975927,10.4767830150347,13.040616632356,62.3412151484109,16.7458889420974,94.5925652790575,0.0,37.69535600106,13.6100766447848,5.24966011499416,35.0414239667632,47.1311953932567,22.214711094209,5.8270594088618,32.4124772033328,27.657600087249,18.5636239927522,2.94163463979638,8.95773712987225,0.0,10.2782092193823,0.0,0.0,0.0,0.0
Botswana,91.7225211917737,5.1063829787234,2.0993082988588,3.29051595145758,8.38675062155607,81.3286774478748,0.919611866378515,15.1232988846823,3.50121488924346,0.0,87.4187380497132,28.181491875692,57.0056728618872,0.0,43.9828080229226,33.401753585728,0.0,0.0,1.85588859739492,23.0828006086502,0.0,0.0,56.1011443306339,0.0,19.7612732095491,34.5471739271733,41.7780204609377,0.0,1.77317996231326,13.4624640528669,26.1781893442517,83.2196798648093,1.8850800995497,15.693464539443,63.0600118753645,3.41124231073892,0.834522611791873,0.962223579037109,33.2412502717133,0.247402890081921,7.41099675430996,30.9768211227484,44.3111478694739,45.4545454545455,0.0619482411107051,21.8170684757708,13.3287294389066,0.0,74.6666666666667,0.0,0.0,1.29370900302511,6.00361647544072,69.7913114785224,19.9657088055413,6.42895067641986,85.7373328856529,0.0,58.1482201551763,0.0,0.0,57.2396729651207,33.8641946036177,18.250792291811,10.9625105793829,49.6110599252787,12.7682309933462,6.28503711949088,1.2538126657892,12.886648735388,0.0,13.3223314211478,2.55376082846596,0.385294552085765,6.02824292600266,0.0
Brazil,57.7496420286775,39.4148936170213,2.061265472398,14.4157925988152,24.8240876412274,92.1097960155801,81.0839105737349,89.5323851427402,11.6874656119317,9.91086868703948,58.2727866236612,34.7510483694246,48.1559519926756,37.5966945594235,0.0,21.4408798337641,53.4762599671127,0.0,13.453595608859,32.7401426134232,14.4810142109036,48.8964726557824,28.6379462237519,33.2240531821954,88.5499557913351,22.2940125013851,14.0609707097452,18.8893497994305,7.98107438948851,45.098054728688,42.8835448334177,85.7872390371733,10.089494136373,48.7893813769868,74.2857211123475,6.8349459356531,13.6215918736822,12.766759035655,40.8181780619123,7.09430039904929,5.30072495232756,35.5551280474281,45.9493114693989,50.0,51.6064489583803,17.9813801338863,71.8959907685152,6.91705573344728,56.0,2.74500562230822,24.7960234728603,2.90581702941436,18.028075137885,23.4756886648436,38.8870803003418,17.0599503113602,72.9133614519235,45.6815114709851,36.0452159389242,31.2724991182419,8.81467409817744,36.4591274092187,63.6254888174117,23.1687691419999,26.9758344503378,46.8068379967307,38.4559109161709,0.510863642297116,5.31804506504812,69.3429350046986,34.638263000469,40.9555180521233,17.8813937621903,29.533158470288,15.5557389438392,3.98692090912455
Brunei Darussalam,99.8281084048784,4.30851063829787,0.450074388705966,0.237923917656393,9.06068263720062,0.0,0.52591107897694,46.5159111838739,47.9286300352188,0.0,41.1142102467018,31.1943863091965,42.4338711157129,0.0,0.0,11.2285236429983,0.0,0.0,2.49144300401294,22.7695131522168,0.0,0.0,81.1280654259752,40.1416418937609,54.3656056587091,94.1044035626355,46.904587741982,4.45062217339873,0.914188447816682,9.56830714907452,0.0,96.9205889206714,0.0,6.44943051377034,92.7100016423593,5.02449212401363,8.13063898185501,0.0,2.81155525214981,0.0,8.15991714374983,53.2915895814914,35.3276851464965,0.0,0.00749365904084055,0.0,43.7615752373541,0.0,98.0,0.0,42.0616165673107,0.0,0.0,50.128512323253,0.0,24.099581907048,97.1987616663638,17.1052631578947,69.8632018735614,0.0,5.03340163149868,70.6284906718384,50.1521000675442,28.5619928533943,21.5897013950578,46.307474361481,19.4794595483831,9.55373801403213,3.24152365475327,3.43528021634927,0.0,51.6972997243644,0.0,0.0,0.0,4.50191434649222
Bulgaria,91.0102798151711,15.9042553191489,12.4790302940253,55.3965749842789,14.2804977547712,95.3157352896932,4.17860149307747,73.2528394556431,29.0067246894068,26.0827675008721,39.3890993555138,35.6847741196717,66.9952750294899,61.7938715344987,16.6189111747851,15.2121027824236,40.734981279598,12.5522276900637,33.2297526180956,38.4892066497048,0.0,0.0,36.9101667169798,44.3799288270756,67.8603006189213,36.5726898165744,21.4335019523402,12.6444332694066,17.3593439780644,29.3059224928356,35.1584651373895,94.2708928028146,43.1604084576737,24.2723721987354,84.2068946240107,100.0,96.3161385240471,63.1243964372885,13.2071985260978,13.5426132965807,5.24863424505266,48.6723958611995,67.4880001405986,50.0,34.6278783759498,7.11067296373586,70.8803057502783,32.1484631949351,64.0,4.32471152219806,31.7711227194674,5.72559939818239,16.7348937599807,33.0667284450459,58.5832818752388,21.3784754666915,85.947471315478,5.3306342780027,50.2588169350107,62.6200080920859,27.1346994088734,40.7620390935417,51.3660918181081,27.3512909644319,18.062503878841,51.6874478899712,47.800836234588,20.6869110974663,12.5271006004627,50.8148912940472,0.0,47.3096652148999,31.1578614198779,4.34040060784484,24.9552334214312,9.72652850300414
Burkina Faso,48.1274844261009,5.0,0.209018620019047,4.4106050877997,8.96713040555542,0.0,1.13544843402671,20.9352297145196,0.0,40.865844887654,51.9694072657744,28.2480503991127,2.75289366673777,21.7816622494863,0.0,0.0,0.0,0.0,0.0836369582942047,12.7555015644874,0.0,0.0,22.4318487727337,22.9500612857849,30.7029177718833,52.4293147516799,22.3844307305564,3.99181401709974,0.214070986825108,18.0030178805681,0.0,11.9615211123872,7.35631294885611,38.9615229744862,10.2433739233258,0.364058971502621,1.03681170627839,1.27871512398075,0.19232002141604,0.424426654983362,0.0,14.0735300522025,51.7452198496817,9.09090909090908,3.06420091420016,0.0,43.4529078287145,0.0,23.3333333333333,0.346791091707776,0.0,0.0,2.31401730016677,44.6866041066154,24.2233190891155,2.44120426813937,66.007358873435,0.0,29.5345196700557,0.0,0.0,26.4093591286673,9.97186323872666,17.7696520993403,2.18626315172637,1.28794082914738,3.74020994091236,4.45323803901463,0.0368449342071802,1.60710516367765,0.0,16.1100853972558,0.0,0.0723605166228748,9.22541196802969,0.0
